전학과,교양,새로운생명체:인공지능,전학년,전학기,2.0,140154,자연과기술
전학과,교양,새로운시각:창조과학,전학년,1학기,2.0,140359,자연과기술
전학과,교양,생명과학의이해,전학년,2학기,2.0,140457,자연과기술
전학과,교양,생명과창조과학,전학년,1학기,2.0,146960,자연과기술
전학과,교양,생명과학의미래,전학년,2학기,2.0,140155,자연과기술
전학과,교양,생명의근원:물,전학년,1학기,2.0,140019,자연과기술
전학과,교양,생활과건강,전학년,전학기,2.0,140153,자연과기술
전학과,교양,생활속유사과학,전학년,전학기,2.0,140389,자연과기술
전학과,교양,생활속응급처치,전학년,전학기,2.0,140297,자연과기술
전학과,교양,생활속의수학,전학년,전학기,2.0,145126,자연과기술
전학과,교양,소프트웨어와코딩,전학년,전학기,2.0,140146,자연과기술
전학과,교양,수학문명:문명을바꾼수학발전,전학년,2학기,2.0,140248,자연과기술
전학과,교양,수학언어로빅데이터를읽다,전학년,전학기,2.0,140100,자연과기술
전학과,교양,식생활과건강,전학년,전학기,2.0,140135,자연과기술
전학과,교양,영화속수학이야기,전학년,전학기,2.0,141560,자연과기술
전학과,교양,예측하는미래:통계와확률,전학년,전학기,2.0,140250,자연과기술
전학과,교양,인간과생활속의로봇,전학년,1학기,2.0,140252,자연과기술
전학과,교양,인간과에너지:과거·현재·미래,전학년,전학기,2.0,140253,자연과기술
전학과,교양,인체의신비,전학년,1학기,2.0,142609,자연과기술
전학과,교양,인터넷활용과정보통신윤리,전학년,전학기,2.0,140136,자연과기술
전학과,교양,자연과에너지,전학년,전학기,2.0,142551,자연과기술
전학과,교양,자연과우주의신비,전학년,전학기,2.0,140257,자연과기술
전학과,교양,자연을품은건축과공간,전학년,전학기,2.0,140398,자연과기술
전학과,교양,지구와우주,전학년,1학기,2.0,140358,자연과기술
전학과,교양,초급수학,전학년,1학기,2.0,141315,자연과기술
전학과,교양,컴퓨터를만든수학:수학과정보기술,전학년,전학기,2.0,140251,자연과기술
전학과,교양,컴퓨팅사고,전학년,전학기,2.0,140147,자연과기술
전학과,교양,프로그래밍을통한논리적사유연습,전학년,전학기,2.0,140150,자연과기술
전학과,교양,화학과생활,전학년,2학기,2.0,140149,자연과기술
전학과,교양,Basic Principles of Algorithms and Coding,전학년,1학기,2.0,140027,자연과기술
전학과,교양,Computer Application,전학년,2학기,2.0,141024,자연과기술
전학과,교양,AI에서수학을보다,전학년,전학기,2.0,140396,자연과기술
전학과,교양,Python프로그래밍기초,전학년,전학기,2.0,140232,자연과기술
전학과,교양,Technology: Past·Present·and Future,전학년,1학기,2.0,140028,자연과기술
전학과,교양,사람과미래,전학년,전학기,3.0,140284,자연과기술
전학과,교양,인간과환경,전학년,전학기,3.0,140282,자연과기술
전학과,교양,정보사회와건강,전학년,1학기,3.0,140360,자연과기술
전학과,교양,질병과역사,전학년,2학기,3.0,140114,자연과기술
전학과,교양,탄소절감과기업경영,전학년,전학기,3.0,140416,자연과기술
전학과,교양,환경·건축·기업과ESG,전학년,전학기,3.0,140410,자연과기술
전학과,교양,ESG실천과제,전학년,전학기,3.0,140414,자연과기술
전학과,교양,고전에길을묻다4,전학년,2학기,2.0,140450,문학과예술
전학과,교양,바른인성4,전학년,1학기,2.0,140455,문학과예술
전학과,교양,고전읽기4:예술의눈과문학의마음으로,전학년,2학기,2.0,140356,문학과예술
전학과,교양,세상읽기,전학년,전학기,2.0,141562,문학과예술
전학과,교양,고전음악과인간의생애,전학년,전학기,2.0,140423,문학과예술
전학과,교양,감수성의탄생:음악,전학년,전학기,2.0,140230,문학과예술
전학과,교양,공연예술의이해,전학년,2학기,2.0,140262,문학과예술
전학과,교양,그림의변천사:신본주의에서물질주의까지,전학년,전학기,2.0,146969,문학과예술
전학과,교양,디자인커뮤니티,전학년,1학기,2.0,140178,문학과예술
전학과,교양,문학과영상의만남,전학년,1학기,2.0,140189,문학과예술
전학과,교양,문학의이해,전학년,전학기,2.0,141327,문학과예술
전학과,교양,문화예술과과학의통섭적이해,전학년,2학기,2.0,140172,문학과예술
전학과,교양,문화콘텐츠로세상읽기,전학년,2학기,2.0,140180,문학과예술
전학과,교양,문화콘텐츠와창의력,전학년,전학기,2.0,141318,문학과예술
전학과,교양,문화행사기획,전학년,전학기,2.0,140181,문학과예술
전학과,교양,뮤지컬의이해,전학년,2학기,2.0,140182,문학과예술
전학과,교양,미(美)와철학,전학년,전학기,2.0,141409,문학과예술
전학과,교양,미술과신화·디자인,전학년,전학기,2.0,142586,문학과예술
전학과,교양,미술의이해,전학년,2학기,2.0,140441,문학과예술
전학과,교양,배구,전학년,1학기,2.0,140035,문학과예술
전학과,교양,사람과놀이,전학년,1학기,2.0,140165,문학과예술
전학과,교양,사진의이해와표현,전학년,1학기,2.0,141409,문학과예술
전학과,교양,상상력의근원:동서양신화읽기,전학년,2학기,2.0,140261,문학과예술
전학과,교양,상상력프로젝트,전학년,전학기,2.0,140183,문학과예술
전학과,교양,서양미술사,전학년,1학기,2.0,140173,문학과예술
전학과,교양,성으로읽는풍속사,전학년,1학기,2.0,140170,문학과예술
전학과,교양,세계문학과사회적상상력,전학년,1학기,2.0,140184,문학과예술
전학과,교양,스쿼시,전학년,전학기,2.0,140406,문학과예술
전학과,교양,악기의탄생:동서양음악의문명사,전학년,전학기,2.0,140259,문학과예술
전학과,교양,세계의공통어:음악,전학년,전학기,2.0,140298,문학과예술
전학과,교양,언어와비언어:이미지·상징·아이콘,전학년,전학기,2.0,140260,문학과예술
전학과,교양,연극의이해,전학년,전학기,2.0,146967,문학과예술
전학과,교양,영상으로본예술사,전학년,전학기,2.0,145641,문학과예술
전학과,교양,영화로배우는인문학,전학년,전학기,2.0,140096,문학과예술
전학과,교양,영화로읽는서양문명,전학년,1학기,2.0,146951,문학과예술
전학과,교양,영화의이해,전학년,전학기,2.0,140186,문학과예술
전학과,교양,예술과스타트업경영,전학년,전학기,2.0,140163,문학과예술
전학과,교양,웰빙시대의여가와스포츠,전학년,전학기,2.0,141407,문학과예술
전학과,교양,음악과사회,전학년,전학기,2.0,140384,문학과예술
전학과,교양,음악의이해,전학년,전학기,2.0,142596,문학과예술
전학과,교양,창의적건축과아이디어디자인,전학년,1학기,2.0,141402,문학과예술
전학과,교양,창의트리즈,전학년,전학기,2.0,140188,문학과예술
전학과,교양,축구,전학년,전학기,2.0,140407,문학과예술
전학과,교양,클래식스토리텔링,전학년,전학기,2.0,140187,문학과예술
전학과,교양,테니스,전학년,전학기,2.0,140408,문학과예술
전학과,교양,패션과사회,전학년,1학기,2.0,140171,문학과예술
전학과,교양,한국고전문학기행,전학년,1학기,2.0,140168,문학과예술
전학과,교양,한국미술사,전학년,2학기,2.0,140192,문학과예술
전학과,교양,한국민속과예(禮),전학년,1학기,2.0,140166,문학과예술
전학과,교양,한국현대문학산책,전학년,2학기,2.0,140175,문학과예술
전학과,교양,허상디스플레이와문화,전학년,전학기,2.0,141437,문학과예술
전학과,교양,헬스트레이닝,전학년,전학기,2.0,140405,문학과예술
전학과,교양,현대인과스포츠,전학년,전학기,2.0,143228,문학과예술
전학과,교양,Appreciation of Contemporary Art,전학년,1학기,2.0,140026,문학과예술
전학과,교양,Literature and Culture : An Introduction,전학년,전학기,2.0,140176,문학과예술
전학과,교양,Media and Culture,전학년,2학기,2.0,141432,문학과예술
전학과,교양,Music and Creativity,전학년,1학기,2.0,140352,문학과예술
전학과,교양,Music on Screen,전학년,1학기,2.0,140293,문학과예술
전학과,교양,Understanding Music,전학년,전학기,2.0,141422,문학과예술
전학과,교양,Women in Cinema: Understanding Feminism,전학년,1학기,2.0,140025,문학과예술
전학과,교양,부산미술과디자인,전학년,전학기,3.0,140285,문학과예술
전학과,교양,한국예술과디자인의이해,전학년,전학기,3.0,140403,문학과예술
전학과,교양,고전에길을묻다5,전학년,2학기,2.0,140451,세계와문화
전학과,교양,바른인성5,전학년,1학기,2.0,140456,세계와문화
전학과,교양,고전읽기5:노벨문학상작품과함께하는,전학년,2학기,2.0,140357,세계와문화
전학과,교양,인문학산책,전학년,1학기,2.0,140299,세계와문화
전학과,교양,교양생활영어말하기1,전학년,2학기,2.0,140300,세계와문화
전학과,교양,교양생활영어말하기2,전학년,1학기,2.0,140301,세계와문화
전학과,교양,교양생활영어읽기1,전학년,2학기,2.0,140302,세계와문화
전학과,교양,교양생활영어읽기2,전학년,1학기,2.0,140206,세계와문화
전학과,교양,국제개발협력과헬스케어,전학년,1학기,2.0,140197,세계와문화
전학과,교양,국제기구의이해,전학년,전학기,2.0,140375,세계와문화
전학과,교양,국제사회이야기,전학년,1학기,2.0,140200,세계와문화
전학과,교양,국제생활영어1,전학년,2학기,2.0,140201,세계와문화
전학과,교양,국제생활영어2,전학년,2학기,2.0,140003,세계와문화
전학과,교양,글로벌리더십,전학년,1학기,2.0,145630,세계와문화
전학과,교양,글로벌시대의문화이해2,전학년,전학기,2.0,140399,세계와문화
전학과,교양,글로벌시민의식:협력,전학년,2학기,2.0,140203,세계와문화
전학과,교양,글로벌이슈와시사상식,전학년,2학기,2.0,140004,세계와문화
전학과,교양,기초베트남어회화,전학년,2학기,2.0,140204,세계와문화
전학과,교양,남북통일과동반성장,전학년,전학기,2.0,140030,세계와문화
전학과,교양,독어1,전학년,1학기,2.0,140364,세계와문화
전학과,교양,독어2,전학년,2학기,2.0,140365,세계와문화
전학과,교양,동아시아문명론,전학년,전학기,2.0,140268,세계와문화
전학과,교양,동양문화의이해,전학년,2학기,2.0,140164,세계와문화
전학과,교양,문명의충돌과조화,전학년,전학기,2.0,140397,세계와문화
전학과,교양,문화간커뮤니케이션,전학년,2학기,2.0,140196,세계와문화
전학과,교양,미국사회이야기,전학년,전학기,2.0,140391,세계와문화
전학과,교양,미국탐방1,전학년,1학기,2.0,140226,세계와문화
전학과,교양,미국탐방2,전학년,2학기,2.0,140227,세계와문화
전학과,교양,베트남문화의이해,전학년,전학기,2.0,140394,세계와문화
전학과,교양,베트남어1,전학년,1학기,2.0,140198,세계와문화
전학과,교양,베트남어2,전학년,2학기,2.0,140005,세계와문화
전학과,교양,북한사회와문화의이해,전학년,2학기,2.0,140289,세계와문화
전학과,교양,불어1,전학년,1학기,2.0,140362,세계와문화
전학과,교양,불어2,전학년,2학기,2.0,140363,세계와문화
전학과,교양,세계문화탐사여행,전학년,전학기,2.0,140162,세계와문화
전학과,교양,세계속의부산,전학년,1학기,2.0,140443,세계와문화
전학과,교양,세계차문화,전학년,1학기,2.0,140185,세계와문화
전학과,교양,세계화다문화주의,전학년,2학기,2.0,140214,세계와문화
전학과,교양,신화와인류문화,전학년,2학기,2.0,140179,세계와문화
전학과,교양,실크로드:문명의창조와전달,전학년,전학기,2.0,140269,세계와문화
전학과,교양,아세안사회와문화,전학년,전학기,2.0,140409,세계와문화
전학과,교양,아시아공동체론,전학년,2학기,2.0,140225,세계와문화
전학과,교양,열린사회의가치지향:다양성·관용·공존,전학년,전학기,2.0,140267,세계와문화
전학과,교양,영국문화와사회,전학년,전학기,2.0,140404,세계와문화
전학과,교양,영미문학과소통,전학년,1학기,2.0,140020,세계와문화
전학과,교양,영어권국가의이해,전학년,전학기,2.0,140211,세계와문화
전학과,교양,일어1,전학년,1학기,2.0,140366,세계와문화
전학과,교양,일어2,전학년,2학기,2.0,140367,세계와문화
전학과,교양,젓가락문화,전학년,전학기,2.0,140270,세계와문화
전학과,교양,조선의왕·왕비로살아보기,전학년,전학기,2.0,140271,세계와문화
전학과,교양,중급아랍어,전학년,2학기,2.0,140288,세계와문화
전학과,교양,중어1,전학년,1학기,2.0,140368,세계와문화
전학과,교양,중어2,전학년,2학기,2.0,140369,세계와문화
전학과,교양,초급러시아어1,전학년,1학기,2.0,146726,세계와문화
전학과,교양,초급러시아어2,전학년,2학기,2.0,146727,세계와문화
전학과,교양,초급아랍어,전학년,1학기,2.0,140287,세계와문화
전학과,교양,초급영어,전학년,1학기,2.0,141313,세계와문화
전학과,교양,축제와세계의문화,전학년,전학기,2.0,140263,세계와문화
전학과,교양,커피와문명,전학년,전학기,2.0,140420,세계와문화
전학과,교양,한국사회의다문화공존,전학년,1학기,2.0,140212,세계와문화
전학과,교양,한국의문화유산:소리·색·선·맛,전학년,2학기,2.0,140264,세계와문화
전학과,교양,현대중국사회의이해,전학년,1학기,2.0,140210,세계와문화
전학과,교양,Global Issues,전학년,2학기,2.0,140029,세계와문화
전학과,교양,K-pop과영상문화,전학년,전학기,2.0,141512,세계와문화
전학과,교양,NGO와국제협력,전학년,2학기,2.0,140202,세계와문화
전학과,교양,Understanding World Poverty,전학년,1학기,2.0,141423,세계와문화
전학과,교양,World History1,전학년,1학기,2.0,140221,세계와문화
전학과,교양,World History2,전학년,2학기,2.0,140006,세계와문화
전학과,교양,글로벌매너,전학년,1학기,3.0,140278,세계와문화
전학과,교양,글로벌시대의문화이해1,전학년,2학기,3.0,140279,세계와문화
전학과,교양,남아메리카의이해,전학년,2학기,3.0,140279,세계와문화
전학과,교양,사람과아시아,전학년,전학기,3.0,140286,세계와문화
전학과,교양,유럽사회와문화,전학년,1학기,3.0,140280,세계와문화
전학과,교양,지속가능발전(SDGs)의이해,전학년,전학기,3.0,140412,세계와문화
전학과,교양,한반도통일과국제관계,전학년,1학기,3.0,140281,세계와문화
전학과,교양,ESGEntrepreunership,전학년,전학기,3.0,140417,세계와문화
